Patient ID,Species,Common Name,Admission Date,Location Found,City Found,County Found
2022-3429,GWGU,Glaucous-winged Gull,8/22/2022,2752 6th Ave S,Seattle,King
2022-3433,GWGU,Glaucous-winged Gull,8/23/2022,3203 W McGraw St Suite 200,Seattle,King
2022-3436,AMGO,American Goldfinch,8/24/2022,5631 17th Ave SW,Seattle,King
2022-3442,COHA,Cooper's Hawk,8/24/2022,7115 W Marginal Way SW,Seattle,King
2022-3447,AMCR,American Crow,8/25/2022,7343 40th Ave NE,Seattle,King
2022-3464,EGSQ,Eastern Gray Squirrel,8/26/2022,13533 Northshire Rd NW,Seattle,King
2022-3478,ANHU,Anna's Hummingbird,8/26/2022,2828 NW 74th St,Seattle,King
2022-3487,BLRA,Black Rat,8/27/2022,1427 Woodrow Pl E,Seattle,King
2022-3488,BLRA,Black Rat,8/27/2022,1427 Woodrow Pl E,Seattle,King
2022-3489,BLRA,Black Rat,8/27/2022,1427 Woodrow Pl E,Seattle,King
2022-3494,AMCR,American Crow,8/27/2022,502 N 80th St,Seattle,King
2022-3501,EACO,Eastern Cottontail,8/28/2022,8043 42nd Ave NE,Seattle,King
2022-3504,GBHE,Great Blue Heron,8/28/2022,2232 NW Market St,Seattle,King
2022-3513,BUSH,Bushtit,8/28/2022,"11536 Meridian Ave N, Unit E",Seattle,King
2022-3522,STJA,Steller's Jay,8/29/2022,5119 39th Ave NE,Seattle,King
2022-3539,BEKI,Belted Kingfisher,8/30/2022,North Elliot Bay Terminal 91,Seattle,King
2022-3548,CANG,Canada Goose,8/31/2022,860 Terry Ave N,Seattle,King
2022-3549,EGSQ,Eastern Gray Squirrel,9/1/2022,3212 E Spruce St,Seattle,King
2022-3550,OPUS,Virginia Opossum,9/1/2022,7734 Sunnyside Ave N,Seattle,King
2022-3554,GWGU,Glaucous-winged Gull,9/1/2022,401 S 2nd Ave,Seattle,King
2022-3555,EACO,Eastern Cottontail,9/1/2022,912 N 67th Street,Seattle,King
2022-3564,GWGU,Glaucous-winged Gull,9/2/2022,355 N 101st St,Seattle,King
2022-3569,NORA,Norway Rat,9/3/2022,6044 33rd Ave S,Seattle,King
2022-3575,MALL,Mallard,9/4/2022,3800 Montlake Blvd NE,Seattle,King
2022-3582,GWGU,Glaucous-winged Gull,9/5/2022,600 N 34th St,Seattle,King
2022-3586,ROPI,Rock Pigeon,9/6/2022,2219 2nd Ave Apt. 609,Seattle,King
2022-3587,BBBA,Big Brown Bat,9/6/2022,1807 18th Ave Apt A,Seattle,King
2022-3596,GWGU,Glaucous-winged Gull,9/6/2022,13201 Linden Ave N,Seattle,King
2022-3599,NOFL,Northern Flicker,9/6/2022,3948 S Warsaw St,Seattle,King
2022-3605,GWGU,Glaucous-winged Gull,9/7/2022,800 Occidental Ave S,Seattle,King
2022-3624,AMCR,American Crow,9/8/2022,11222 Cornell Ave S,Seattle,King
2022-3630,BCCH,Black-cappped Chickadee,9/9/2022,1801 N 107th St,Seattle,King
2022-3638,AMCR,American Crow,9/10/2022,115 Broadway E,Seattle,King
2022-3640,HOSP,House Sparrow,9/11/2022,524 Boylston Ave E,Seattle,King
2022-3641,GWGU,Glaucous-winged Gull,9/11/2022,1800 15th Ave W,Seattle,King
2022-3643,PEFA,Peregrine Falcon,9/11/2022,2429 Harbor Ave SW,Seattle,King
2022-3646,ROPI,Rock Pigeon,9/11/2022,18525 36th Ave S,Seattle,King
2022-3649,NOFL,Northern Flicker,9/11/2022,3921 SW Elm grove St,Seattle,King
2022-3652,ROPI,Rock Pigeon,9/12/2022,4001 Aurora Ave N,Seattle,King
2022-3653,ANHU,Anna's Hummingbird,9/12/2022,8712 19th Ave NW,Seattle,King
2022-3654,AMRO,American Robin,9/12/2022,12008 9th Ave NW,Seattle,King
2022-3656,ROPI,Rock Pigeon,9/12/2022,12740 30th Ave NE #406,Seattle,King
2022-3660,CANG,Canada Goose,9/13/2022,10018 12th Ave SW,Seattle,King
2022-3662,ANHU,Anna's Hummingbird,9/13/2022,3002 34th Ave W,Seattle,King
2022-3664,RACC,Raccoon,9/13/2022,7033 39th Ave NE,Seattle,King
2022-3665,ROPI,Rock Pigeon,9/13/2022,10708 16th Ave SW,Seattle,King
2022-3667,CANG,Canada Goose,9/13/2022,5900 Lake Washington Blvd S,Seattle,King
2022-3677,EACO,Eastern Cottontail,9/15/2022,14327 Fremont Ave N,Seattle,King
2022-3692,ROPI,Rock Pigeon,9/16/2022,2821 S 200th St,Seattle,King
2022-3695,ROPI,Rock Pigeon,9/16/2022,8018 27th Ave NW,Seattle,King
2022-3697,RACC,Raccoon,9/17/2022,Montlake Blvd E,Seattle,King
2022-3705,RACC,Raccoon,9/17/2022,1316 N 122nd St,Seattle,King
2022-3709,EGSQ,Eastern Gray Squirrel,9/17/2022,3307 3rd Ave W,Seattle,King
2022-3710,SWTH,Swainson's Thrush,9/17/2022,1045 NE Campus Pkwy,Seattle,King
2022-3713,ROPI,Rock Pigeon,9/18/2022,4543 California Ave SW,Seattle,King
2022-3718,EGSQ,Eastern Gray Squirrel,9/19/2022,10445 2nd Ave S,Seattle,King
2022-3722,ROPI,Rock Pigeon,9/19/2022,2215 E Union St,Seattle,King
2022-3724,EGSQ,Eastern Gray Squirrel,9/19/2022,3436 E Huron St,Seattle,King
2022-3725,RACC,Raccoon,9/20/2022,5520 Ravenna Ave NE,Seattle,King
2022-3726,ROPI,Rock Pigeon,9/20/2022,1300 3rd Ave,Seattle,King
2022-3727,SHBA,Silver-haired Bat,9/20/2022,1100 Alki Ave SW,Seattle,King
2022-3728,HETH,Hermit Thrush,9/20/2022,934 32nd Ave,Seattle,King
2022-3731,HOFI,House Finch,9/21/2022,6728 21st Ave NW,Seattle,King
2022-3736,ROPI,Rock Pigeon,9/21/2022,500 S King St,Seattle,King
2022-3737,GBHE,Great Blue Heron,9/22/2022,2859 NW 57th St,Seattle,King
2022-3741,BLRA,Black Rat,9/22/2022,1026 NE 105th St.,Seattle,King
2022-3742,NORA,Norway Rat,9/22/2022,10725 17th Ave NE,Seattle,King
2022-3744,NOFL,Northern Flicker,9/22/2022,504 NE 95th St,Seattle,King
2022-3749,BLRA,Black Rat,9/23/2022,5026B 21st Ave NE,Seattle,King
2022-3755,AMRO,American Robin,9/23/2022,2128 N 122 St,Seattle,King
2022-3756,ROPI,Rock Pigeon,9/23/2022,849 S Austin St. Apt A,Seattle,King
2022-3757,CANG,Canada Goose,9/23/2022,4735 East Marginal Way South,Seattle,King
2022-3767,RHAU,Rhinocerous Auklet,9/24/2022,Elliot Bay,Seattle,King
2022-3772,AMCR,American Crow,9/25/2022,1911 S Bayview St,Seattle,King
2022-3773,ROPI,Rock Pigeon,9/25/2022,11420 Pinehurst Way NE,Seattle,King
2022-3775,AMCR,American Crow,9/25/2022,11222 Cornell Ave S,Seattle,King
2022-3776,MALL,Mallard,9/26/2022,100 Maiden Ln E,Seattle,King
2022-3787,CANG,Canada Goose,9/27/2022,3900 7th Ave NE,Seattle,King
2022-3788,ROPI,Rock Pigeon,9/27/2022,1619 3rd Ave,Seattle,King
2022-3789,EGSQ,Eastern Gray Squirrel,9/27/2022,14001 Evanston Ave N,Seattle,King
2022-3792,GWGU,Glaucous-winged Gull,9/28/2022,7100 W Marginal Way SW,Seattle,King
2022-3795,ROPI,Rock Pigeon,9/28/2022,3600 Whitman Ave N Unit 105,Seattle,King
2022-3796,EGSQ,Eastern Gray Squirrel,9/28/2022,8912 46th Ave NE,Seattle,King
2022-3803,HETH,Hermit Thrush,9/28/2022,7729 Crest Dr NE,Seattle,King
2022-3807,EGSQ,Eastern Gray Squirrel,9/29/2022,827 NW 64th St,Seattle,King
2022-3810,ROPI,Rock Pigeon,9/29/2022,2600 2nd Ave,Seattle,King
2022-3815,CEDW,Cedar Waxwing,9/30/2022,2033 11th Ave E.,Seattle,King
2022-3818,EACO,Eastern Cottontail,9/30/2022,14310 Corliss Ave. N,Seattle,King
2022-3819,PEFA,Peregrine Falcon,10/1/2022,14301 Linden Ave N,Seattle,King
2022-3824,ROPI,Rock Pigeon,10/1/2022,3840 California Ave SW,Seattle,King
2022-3832,EACO,Eastern Cottontail,10/2/2022,6058 36th Ave NE,Seattle,King
2022-3834,BTPI,Band-tailed Pigeon,10/2/2022,13365 Ashworth Ave N,Seattle,King
2022-3843,ANHU,Anna's Hummingbird,10/4/2022,2353 NE 94th St,Seattle,King
2022-3851,SOSP,Song Sparrow,10/6/2022,3527 NE 95th St,Seattle,King
2022-3855,HOFI,House Finch,10/6/2022,518 NE 88th St,Seattle,King
2022-3856,DEJU,Dark-eyed Junco,10/6/2022,1707B 3rd Ave N,Seattle,King
2022-3863,GWGU,Glaucous-winged Gull,10/7/2022,2067 Gilman Dr W,Seattle,King
2022-3866,BBBA,Big Brown Bat,10/7/2022,768 N 75th St,Seattle,King
2022-3867,EACO,Eastern Cottontail,10/7/2022,E Union 34 Ave E,Seattle,King
2022-3873,ROPI,Rock Pigeon,10/8/2022,2000 Western Ave,Seattle,King
2022-3883,EGSQ,Eastern Gray Squirrel,10/9/2022,1617 E Jefferson St,Seattle,King
2022-3885,AMCR,American Crow,10/10/2022,6000 17th Ave SW,Seattle,King
2022-3887,EGSQ,Eastern Gray Squirrel,10/10/2022,19th Ave NE,Seattle,King
2022-3890,VATH,Varied Thrush,10/10/2022,1724 S Pearl St,Seattle,King
2022-3895,HOSP,House Sparrow,10/11/2022,8526 2nd Ave NE,Seattle,King
2022-3904,EACO,Eastern Cottontail,10/12/2022,3400 E Harrison St,Seattle,King
2022-3907,EGSQ,Eastern Gray Squirrel,10/12/2022,5400 40th Ave W,Seattle,King
2022-3909,EACO,Eastern Cottontail,10/12/2022,6006 37th Ave SW,Seattle,King
2022-3914,EACO,Eastern Cottontail,10/12/2022,13215 8th Ave NW,Seattle,King
2022-3915,EACO,Eastern Cottontail,10/13/2022,9605 239th St SW,Seattle,King
2022-3917,AMCR,American Crow,10/13/2022,1455 E Harrison St,Seattle,King
2022-3918,AMCR,American Crow,10/13/2022,1723 N 45th St,Seattle,King
2022-3922,RACC,Raccoon,10/13/2022,700 22nd Ave,Seattle,King
2022-3923,NOFL,Northern Flicker,10/13/2022,614 Galer St,Seattle,King
2022-3926,EGSQ,Eastern Gray Squirrel,10/13/2022,2530 NE 94th St,Seattle,King
2022-3927,HETH,Hermit Thrush,10/14/2022,3126 NW 91th St,Seattle,King
2022-3931,EGSQ,Eastern Gray Squirrel,10/14/2022,500 3rd Ave W. Apt 110,Seattle,King
2022-3936,GHOW,Great Horned Owl,10/15/2022,10223 Marine View Drive SW,Seattle,King
2022-3937,EGSQ,Eastern Gray Squirrel,10/15/2022,1800 N 48th St,Seattle,King
2022-3938,BEWR,Bewick's Wren,10/15/2022,14044 36th Ave NE,Seattle,King
2022-3939,EGSQ,Eastern Gray Squirrel,10/15/2022,5600 SW Tieg Pl,Seattle,King
2022-3941,EACO,Eastern Cottontail,10/15/2022,12240 A Densmore Ave N,Seattle,King
2022-3947,EACO,Eastern Cottontail,10/16/2022,10023 Vinton Ave W,Seattle,King
2022-3949,COHA,Cooper's Hawk,10/16/2022,3900 S Othello St,Seattle,King
2022-3953,STJA,Steller's Jay,10/17/2022,844 NE 96th St,Seattle,King
2022-3956,ROPI,Rock Pigeon,10/17/2022,542 NE 125th St,Seattle,King
2022-3957,GWGU,Glaucous-winged Gull,10/17/2022,2431 E Marginal Way S,Seattle,King
2022-3958,EACO,Eastern Cottontail,10/18/2022,3841 34th Ave W,Seattle,King
2022-3961,AMCR,American Crow,10/18/2022,6525 2nd Ave NW,Seattle,King
2022-3968,AMCR,American Crow,10/19/2022,3627 Stone Way N,Seattle,King
2022-3974,EGSQ,Eastern Gray Squirrel,10/20/2022,Matthews Beach park,Seattle,King
2022-3976,AMCR,American Crow,10/20/2022,11222 Cornell Ave S,Seattle,King
2022-3978,HETH,Hermit Thrush,10/20/2022,111 W Prospect St,Seattle,King
2022-3979,CANG,Canada Goose,10/20/2022,7600 Sand Point Way NE,Seattle,King
2022-3980,YRWA,Yellow-rumped Warbler,10/20/2022,6801 Dayton Ave N,Seattle,King
2022-3982,LESP,Leach's Storm-petrel,10/20/2022,8300 Military Rd,Seattle,King
2022-3983,ANHU,Anna's Hummingbird,10/20/2022,7000 Roosevelt Way NE,Seattle,King
2022-3984,EGSQ,Eastern Gray Squirrel,10/20/2022,13002 35th Ave NE,Seattle,King
2022-3991,EACO,Eastern Cottontail,10/21/2022,3606 43rd Ave W,Seattle,King
2022-3992,CEDW,Cedar Waxwing,10/21/2022,4747 30th Ave NE,Seattle,King
2022-3994,AMRO,American Robin,10/22/2022,8702 35th Ave NE,Seattle,King
2022-3996,ROPI,Rock Pigeon,10/22/2022,2000 3rd Ave,Seattle,King
2022-3998,RACC,Raccoon,10/22/2022,11225 Goodwin Way,Seattle,King
2022-4015,NOFL,Northern Flicker,10/24/2022,4001 SW Cloverdale St,Seattle,King
2022-4017,AMCR,American Crow,10/24/2022,2323 Eastlake,Seattle,King
2022-4021,HETH,Hermit Thrush,10/25/2022,7742 25th Ave NW,Seattle,King
2022-4023,HOFI,House Finch,10/25/2022,135 W Comstock St,Seattle,King
2022-4038,COHA,Cooper's Hawk,10/28/2022,4815 46th Ave. S.,Seattle,King
2022-4041,EACO,Eastern Cottontail,10/28/2022,West Lake Ave North - Marina,Seattle,King
2022-4051,EACO,Eastern Cottontail,10/29/2022,1216 38th Ave E,Seattle,King
2022-4053,AMRO,American Robin,10/29/2022,9220 5th Ave NE,Seattle,King
2022-4057,AMRO,American Robin,10/30/2022,7701 40th Ave NE,Seattle,King
2022-4058,SOSP,Song Sparrow,10/30/2022,22 Eturia St,Seattle,King
2022-4059,AMRO,American Robin,10/30/2022,7523 29th Ave NW,Seattle,King
2022-4061,AMCR,American Crow,10/30/2022,9256 29th Ave SW,Seattle,King
2022-4068,GWGU,Glaucous-winged Gull,10/31/2022,1174 Greenwood Ave N.,Seattle,King
2022-4074,BTPI,Band-tailed Pigeon,11/1/2022,13059 C 42nd Ave NE,Seattle,King
2022-4081,AMCR,American Crow,11/2/2022,4515 16th Ave NE,Seattle,King
2022-4085,AMRO,American Robin,11/3/2022,7712 17th Ave NE,Seattle,King
2022-4088,GWGU,Glaucous-winged Gull,11/3/2022,915 NW 45th St,Seattle,King
2022-4109,CEDW,Cedar Waxwing,11/6/2022,5146 S Willow St,Seattle,King
2022-4111,EGSQ,Eastern Gray Squirrel,11/6/2022,7535 Seward Park Ave S,Seattle,King
2022-4122,HOBA,Hoary Bat,11/7/2022,516 1st Ave W,Seattle,King
2022-4124,ANHU,Anna's Hummingbird,11/7/2022,11309 Durland Place NE,Seattle,King
2022-4133,SPTO,Spotted Towhee,11/9/2022,12520 8th ave NW,Seattle,King
2022-4134,ROPI,Rock Pigeon,11/9/2022,3201 20th Ave W,Seattle,King
2022-4135,SNGO,Snow Goose,11/9/2022,1310 NE 43rd St,Seattle,King
2022-4144,GBHE,Great Blue Heron,11/10/2022,1500 NE 107th St,Seattle,King
2022-4147,BLRA,Black Rat,11/10/2022,1927 9th Ave W,Seattle,King
2022-4148,SAND,Sanderling,11/11/2022,Alki Beach,Seattle,King
2022-4150,ROPI,Rock Pigeon,11/11/2022,1410 NE 66th St,Seattle,King
2022-4151,AMCR,American Crow,11/11/2022,Meadowbrook Pond,Seattle,King
2022-4152,NSWO,Northern Saw-whet Owl,11/11/2022,10003 15th Ave NE,Seattle,King
2022-4153,SITF,Sierran Treefrog,11/11/2022,4609 14th Ave NW,Seattle,King
2022-4157,ROPI,Rock Pigeon,11/12/2022,3610 S Edmunds St,Seattle,King
2022-4159,DEJU,Dark-eyed Junco,11/12/2022,428 NW 117th St,Seattle,King
2022-4181,AMCR,American Crow,11/15/2022,9176 Holman Rd NW,Seattle,King
2022-4185,EGSQ,Eastern Gray Squirrel,11/16/2022,7700 31st Ave NE,Seattle,King
2022-4189,RBSA,Red-breasted Sapsucker,11/17/2022,12621 Blakely Pl NW,Seattle,King
2022-4190,AMCR,American Crow,11/17/2022,1013 NE 45th St,Seattle,King
2022-4193,EGSQ,Eastern Gray Squirrel,11/17/2022,5101 Leary Ave NW,Seattle,King
2022-4194,CEDW,Cedar Waxwing,11/17/2022,3722 E John St,Seattle,King
2022-4196,SWTH,Swainson's Thrush,11/18/2022,9608 37th Ave SW,Seattle,King
2022-4207,RACC,Raccoon,11/20/2022,3030 14th Ave W,Seattle,King
2022-4211,AMCR,American Crow,11/20/2022,10713 Roosevelt Way NE Apt8,Seattle,King
2022-4220,OPUS,Virginia Opossum,11/21/2022,5406 31st Ave SW,Seattle,King
2022-4222,BAEA,Bald Eagle,11/22/2022,8011 Fauntleroy Way SW,Seattle,King
2022-4225,EACO,Eastern Cottontail,11/22/2022,3034 NE Blakely St,Seattle,King
2022-4236,EGSQ,Eastern Gray Squirrel,11/24/2022,1414 N 42nd St,Seattle,King
2022-4251,VATH,Varied Thrush,11/27/2022,6041 36th Ave SW,Seattle,King
2022-4257,HETH,Hermit Thrush,11/27/2022,7044 51st Ave NE,Seattle,King
2022-4266,EACO,Eastern Cottontail,11/28/2022,902 17th Ave E,Seattle,King
2022-4272,VATH,Varied Thrush,11/30/2022,7328 23rd Ave NW,Seattle,King
2022-4273,HOGR,Horned Grebe,11/30/2022,8498 Seaview Pl NW,Seattle,King
2022-4274,AMRO,American Robin,11/30/2022,12715 27th Ave NE,Seattle,King
2022-4275,CANG,Canada Goose,11/30/2022,8420 S 117th St,Seattle,King
2022-4276,GWGU,Glaucous-winged Gull,11/30/2022,3400 Beach Dr SW,Seattle,King
2022-4277,ANHU,Anna's Hummingbird,11/30/2022,14008 Densmore Ave N,Seattle,King
2022-4278,ANHU,Anna's Hummingbird,11/30/2022,12253 Dayton Ave N,Seattle,King
2022-4279,GWGU,Glaucous-winged Gull,11/30/2022,1705 Belmont Ave,Seattle,King
2022-4282,AMRO,American Robin,12/1/2022,9212 12th Ave NE,Seattle,King
2022-4284,AMRO,American Robin,12/2/2022,3114 E Pine St,Seattle,King
2022-4303,EACO,Eastern Cottontail,12/4/2022,4000 28th Pl W,Seattle,King
2022-4307,VATH,Varied Thrush,12/4/2022,8916 25th Ave NE,Seattle,King
2022-4315,GWGU,Glaucous-winged Gull,12/6/2022,3000 12th Ave W,Seattle,King
2022-4316,GWGU,Glaucous-winged Gull,12/6/2022,14300 Aurora Ave N,Seattle,King
2022-4322,AMRO,American Robin,12/7/2022,3012 NW 66th St Unit 2,Seattle,King
2022-4324,ROPI,Rock Pigeon,12/7/2022,5817 SW Lander St,Seattle,King
2022-4326,GWGU,Glaucous-winged Gull,12/7/2022,7541 2nd Ave NE,Seattle,King
2022-4330,EGSQ,Eastern Gray Squirrel,12/7/2022,6823 16th Ave NE,Seattle,King
2022-4341,GWGU,Glaucous-winged Gull,12/9/2022,1427 4th Ave,Seattle,King
2022-4347,RACC,Raccoon,12/10/2022,2700 NE 143rd St,Seattle,King
2022-4352,BEAV,Beaver,12/11/2022,500 Lake Washington Blvd,Seattle,King
2022-4355,ROPI,Rock Pigeon,12/12/2022,5315 Roosevelt Wy NE,Seattle,King
2022-4357,NORA,Norway Rat,12/12/2022,915 14th Ave,Seattle,King
2022-4359,GWGU,Glaucous-winged Gull,12/12/2022,10605 21st Ave SW,Seattle,King
2022-4367,CANG,Canada Goose,12/13/2022,3833 Walla Walla Rd,Seattle,King
2022-4368,AMCO,American Coot,12/13/2022,13201 Linden Ave N Unit 201A,Seattle,King
2022-4380,ANHU,Anna's Hummingbird,12/15/2022,7528 18th Ave NE,Seattle,King
2022-4392,SOSP,Song Sparrow,12/16/2022,33 West Commandor Way,Seattle,King
2022-4394,GWGU,Glaucous-winged Gull,12/17/2022,18800 Orillia Rd S,Seattle,King
2022-4399,EGSQ,Eastern Gray Squirrel,12/18/2022,2315 NW 67th St,Seattle,King
2022-4401,ANHU,Anna's Hummingbird,12/18/2022,5900 Lake Washington Blvd S,Seattle,King
2022-4404,ANHU,Anna's Hummingbird,12/19/2022,1800 Queen Anne Ave N,Seattle,King
2022-4409,AMCR,American Crow,12/20/2022,1400 NW 56th St,Seattle,King
2022-4420,AMRO,American Robin,12/21/2022,1502 S Hanford St,Seattle,King
2022-4421,ROPI,Rock Pigeon,12/21/2022,6908 31st Ave SW,Seattle,King
2022-4429,AMRO,American Robin,12/22/2022,2658 48th Ave SW,Seattle,King
2022-4433,ANHU,Anna's Hummingbird,12/22/2022,2311 W Newton St,Seattle,King
2022-4438,VATH,Varied Thrush,12/22/2022,7716 33rd Ave NW,Seattle,King
2022-4441,GWGU,Glaucous-winged Gull,12/22/2022,11921 Renton Ave S,Seattle,King
2022-4444,EACO,Eastern Cottontail,12/24/2022,1702 NE 77th St,Seattle,King
2022-4449,GWGU,Glaucous-winged Gull,12/24/2022,W seattle,Seattle,King
2022-4450,AMRO,American Robin,12/25/2022,3011 NW 56th St,Seattle,King
2022-4451,CANG,Canada Goose,12/25/2022,2107 Westlake Ave,Seattle,King
2022-4454,ANHU,Anna's Hummingbird,12/25/2022,5002 47th Ave SW,Seattle,King
2022-4459,VATH,Varied Thrush,12/26/2022,7036 18th Ave NW,Seattle,King
2022-4463,OPUS,Virginia Opossum,12/27/2022,1600 SW Trenton St,Seattle,King
2022-4464,ANHU,Anna's Hummingbird,12/27/2022,9115 27th Ave NW,Seattle,King
2022-4465,BADO,Barred Owl,12/28/2022,5002 Green Lake Way N,Seattle,King
2022-4473,RBSA,Red-breasted Sapsucker,12/29/2022,322 W Highland Dr,Seattle,King
2023-0001,SPTO,Spotted Towhee,1/1/2023,3931 SW Arroyo Dr,Seattle,King
2023-0006,VATH,Varied Thrush,1/2/2023,3801 Discovery Park Blvd,Seattle,King
2023-0013,RACC,Raccoon,1/4/2023,1590 NW 90th St,Seattle,King
2023-0019,ROPI,Rock Pigeon,1/4/2023,8000 24th Ave NW,Seattle,King
2023-0022,ROPI,Rock Pigeon,1/4/2023,404 N 48th St,Seattle,King
2023-0025,ROPI,Rock Pigeon,1/6/2023,4557 11th Ave NE Apt 801,Seattle,King
2023-0031,BADO,Barred Owl,1/6/2023,6673 B NE Windermere Road,Seattle,King
2023-0037,HOFI,House Finch,1/7/2023,4540 Delridge Way SW,Seattle,King
2023-0043,EACO,Eastern Cottontail,1/8/2023,3425 23rd Ave W,Seattle,King
2023-0044,EGSQ,Eastern Gray Squirrel,1/8/2023,465 N 45th St Apt 201,Seattle,King
2023-0045,BAEA,Bald Eagle,1/8/2023,1618 E Calhoun St,Seattle,King
2023-0046,VATH,Varied Thrush,1/8/2023,12544 37th Ave NE,Seattle,King
2023-0048,BUFF,Bufflehead,1/9/2023,3433 61st Ave SW,Seattle,King
2023-0052,ROPI,Rock Pigeon,1/10/2023,6400 46th Ave S,Seattle,King
2023-0066,EACO,Eastern Cottontail,1/13/2023,6300 26th Ave NW,Seattle,King
2023-0067,ROPI,Rock Pigeon,1/13/2023,6713 Dayton Ave N,Seattle,King
2023-0070,GWGU,Glaucous-winged Gull,1/13/2023,1619 3rd Ave,Seattle,King
2023-0078,EACO,Eastern Cottontail,1/15/2023,101 Prospect St,Seattle,King
2023-0079,EACO,Eastern Cottontail,1/15/2023,4209 NE 75th St,Seattle,King
2023-0080,ROPI,Rock Pigeon,1/15/2023,11421 12th Ave SW,Seattle,King
2023-0085,HOGR,Horned Grebe,1/16/2023,2504 Akli Ave SW,Seattle,King
2023-0088,DEJU,Dark-eyed Junco,1/16/2023,6818 47th Ave NE,Seattle,King
2023-0089,STJA,Steller's Jay,1/17/2023,2010 E Mercer St,Seattle,King
2023-0094,AMRO,American Robin,1/19/2023,10317 Ashworth Ave N,Seattle,King
2023-0095,ANHU,Anna's Hummingbird,1/19/2023,908 31st Ave S,Seattle,King
2023-0097,EACO,Eastern Cottontail,1/20/2023,8400 35th Ave SW,Seattle,King
2023-0099,AMRO,American Robin,1/21/2023,1402 NW Woodbine Wy,Seattle,King
2023-0100,ROPI,Rock Pigeon,1/21/2023,5621 22nd Ave NW,Seattle,King
2023-0105,RACC,Raccoon,1/22/2023,6837 25th Ave NE,Seattle,King
2023-0109,ANHU,Anna's Hummingbird,1/23/2023,7714 29th Ave NW,Seattle,King
2023-0110,RTHA,Red-tailed Hawk,1/23/2023,2600 NW 56th St,Seattle,King
2023-0111,ROPI,Rock Pigeon,1/23/2023,4543 California Ave SW,Seattle,King
2023-0112,EACO,Eastern Cottontail,1/24/2023,5725 NE 61st St,Seattle,King
2023-0117,AMRO,American Robin,1/25/2023,9999 Holman Rd NW,Seattle,King
2023-0119,ROPI,Rock Pigeon,1/25/2023,4849 S Austin St Apt A,Seattle,King
2023-0124,AMCR,American Crow,1/26/2023,1020 NE 82nd St,Seattle,King
2023-0126,AMCR,American Crow,1/27/2023,4229 Brooklyn Ave NE #9,Seattle,King
2023-0132,GWGU,Glaucous-winged Gull,1/29/2023,4073 Gilman Ave W,Seattle,King
2023-0135,AMRO,American Robin,1/29/2023,611 NW 76th St,Seattle,King
2023-0136,EGSQ,Eastern Gray Squirrel,1/30/2023,4900 Linden Ave N,Seattle,King
2023-0142,MERL,Merlin,1/31/2023,1220 10th Ave E,Seattle,King
2023-0144,GWGU,Glaucous-winged Gull,1/31/2023,600 Pine St,Seattle,King
2023-0149,ROPI,Rock Pigeon,2/3/2023,5415 NW Baker Ave Unit B,Seattle,King
2023-0150,MERL,Merlin,2/3/2023,4516 15th Ave NE,Seattle,King
2023-0154,RIOT,River Otter,2/3/2023,7001 Seaview Ave NW,Seattle,King
2023-0162,GWGU,Glaucous-winged Gull,2/4/2023,2219 2nd Ave #509,Seattle,King
2023-0165,AMGO,American Goldfinch,2/5/2023,8800 N 88th St,Seattle,King
2023-0167,RACC,Raccoon,2/5/2023,900 3rd Ave N,Seattle,King
2023-0171,ANHU,Anna's Hummingbird,2/6/2023,10025 31st Ave SW,Seattle,King
2023-0175,EGSQ,Eastern Gray Squirrel,2/6/2023,3021 SW Bradford St Apt. 217,Seattle,King
2023-0177,EGSQ,Eastern Gray Squirrel,2/7/2023,11750 Lake City Way NE,Seattle,King
2023-0179,ROPI,Rock Pigeon,2/8/2023,1501 NW 56th St,Seattle,King
2023-0180,ROPI,Rock Pigeon,2/8/2023,1501 NW 56th St,Seattle,King
2023-0181,EACO,Eastern Cottontail,2/8/2023,10228 Fischer Pl NE,Seattle,King
2023-0182,AMRO,American Robin,2/8/2023,102 NE 43rd St,Seattle,King
2023-0183,ANHU,Anna's Hummingbird,2/8/2023,9804 Lake City Way NE,Seattle,King
2023-0184,AMCR,American Crow,2/8/2023,7272 West Green Lake Dr N,Seattle,King
2023-0185,ROPI,Rock Pigeon,2/8/2023,4300 University Way NE,Seattle,King
2023-0186,EACO,Eastern Cottontail,2/9/2023,2466 W Lynn St,Seattle,King
2023-0190,ROPI,Rock Pigeon,2/10/2023,325 7th Ave N,Seattle,King
2023-0192,GWGU,Glaucous-winged Gull,2/10/2023,818 32nd Ave S,Seattle,King
2023-0196,AMRO,American Robin,2/11/2023,8401 35th Ave SW\,Seattle,King
2023-0197,SSHA,Sharp-shinned Hawk,2/11/2023,6320 17th Ave Sw,Seattle,King
2023-0198,GWGU,Glaucous-winged Gull,2/12/2023,8320 35th Ave SW,Seattle,King
2023-0201,ROPI,Rock Pigeon,2/12/2023,1915 2nd Ave,Seattle,King
2023-0202,EACO,Eastern Cottontail,2/12/2023,2323 E Columbia St,Seattle,King
2023-0204,ANHU,Anna's Hummingbird,2/12/2023,4537 S. Henderson St,Seattle,King
2023-0206,EACO,Eastern Cottontail,2/13/2023,1519 39th Ave E,Seattle,King
2023-0208,AMRO,American Robin,2/13/2023,4502 35th Ave W,Seattle,King
2023-0210,NOFL,Northern Flicker,2/13/2023,4311 4th Ave NW,Seattle,King
